"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"java.io.RandomAccessFile.write(byte[], int, int) RandomAccessFile.java","91","< 0.1","19","1181"
"org.apache.derby.impl.services.bytecode.CodeChunk.addInstr(short) CodeChunk.java","91","< 0.1","20","4602"
"org.apache.derby.impl.sql.compile.CharTypeCompiler.generateDataValue(MethodBuilder, int, LocalField) CharTypeCompiler.java","91","0.7","0.6","118"
"org.apache.derby.impl.sql.compile.ParserImpl.getParser() ParserImpl.java","91","0.7","1","118"
"org.apache.derby.iapi.services.monitor.DerbyObservable.deleteObserver(DerbyObserver) DerbyObservable.java","91","< 0.1","91","40979"
"org.apache.derby.impl.sql.compile.BaseTypeCompiler.generateDataValue(MethodBuilder, int, LocalField) BaseTypeCompiler.java","90","0.7","1","118"
"java.io.DataOutputStream.writeUTF(String, DataOutput) DataOutputStream.java","90","< 0.1","26","5664"
"org.apache.derby.impl.drda.DDMReader.adjustLengths(int) DDMReader.java","90","< 0.1","90","40305"
"org.apache.derby.impl.store.access.btree.ControlRow.getConglom(int) ControlRow.java","90","0.3","2","235"
"org.apache.derby.impl.store.raw.data.StoredPage.storeRecordForUpdate(int, ObjectInput) StoredPage.java","89","0.6","25","138"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getAliasDescriptorForUDT(TransactionController, DataTypeDescriptor) DataDictionaryImpl.java","89","< 0.1","11","2360"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.getPageForInsert(int) BaseContainerHandle.java","89","0.1","3","547"
"org.apache.derby.impl.sql.compile.QueryTreeNode.accept(Visitor) QueryTreeNode.java","89","< 0.1","32","4366"
"org.apache.derby.impl.jdbc.EmbedParameterSetMetaData.isNullable(int) EmbedParameterSetMetaData.java","88","< 0.1","53","7872"
"org.apache.derby.impl.store.raw.data.FileContainer.getAllocPage(long) FileContainer.java","88","< 0.1","7","1084"
"org.apache.derby.impl.sql.compile.SQLParser.ReInit(SQLParserTokenManager) SQLParser.java","88","0.7","28","118"
"org.apache.derby.iapi.store.access.RowUtil.newTemplate(DataValueFactory, FormatableBitSet, int[], int[]) RowUtil.java","87","< 0.1","14","1858"
"org.apache.derby.impl.services.uuid.BasicUUID.toString() BasicUUID.java","87","< 0.1","11","2500"
"sun.nio.ch.Util$BufferCache.get(int) Util.java","87","< 0.1","32","3332"
"org.apache.derby.impl.io.DirFile.limitAccessToOwner() DirFile.java","86","0.1","2","470"
"org.apache.derby.impl.services.bytecode.CodeChunk.addInstrU2U1U1(short, int, short, short) CodeChunk.java","86","< 0.1","10","944"
"org.apache.derby.impl.store.raw.data.AllocationCache.getNextValidPage(BaseContainerHandle, long, long) AllocationCache.java","86","< 0.1","19","4479"
"org.apache.derby.impl.store.raw.xact.Xact.<init>(XactFactory, Xact, LogFactory, DataFactory, DataValueFactory, boolean, CompatibilitySpace, boolean) Xact.java","86","< 0.1","20","1240"
"org.apache.derby.impl.sql.compile.SQLParserTokenManager.jjMoveStringLiteralDfa1_0(long, long, long, long, long, long, long, long) SQLParserTokenManager.java","85","0.1","4","590"
"org.apache.derby.impl.store.raw.data.LogicalUndoOperation.writeExternal(ObjectOutput) LogicalUndoOperation.java","85","0.1","5","705"
"org.apache.derby.iapi.services.io.FileUtil.limitAccessToOwner(File) FileUtil.java","84","0.1","5","470"
"java.util.Vector.add(Object) Vector.java","84","< 0.1","53","12036"
"org.apache.derby.impl.sql.catalog.SYSSEQUENCESRowFactory.makeRow(TupleDescriptor, TupleDescriptor) SYSSEQUENCESRowFactory.java","84","0.1","25","485"
"org.apache.derby.impl.store.raw.data.FileContainer.getPageForInsert(BaseContainerHandle, int) FileContainer.java","83","0.1","5","547"
"org.apache.derby.impl.drda.DRDAConnThread.doneData(DRDAStatement, ResultSet) DRDAConnThread.java","83","0.7","2","117"
"org.apache.derby.impl.drda.DRDAStatement.close() DRDAStatement.java","83","0.2","4","366"
"org.apache.derby.iapi.types.SQLChar.<init>() SQLChar.java","83","< 0.1","55","12370"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.<init>(UUID, RawTransaction, PageActions, AllocationActions, LockingPolicy, BaseContainer, int) BaseContainerHandle.java","82","< 0.1","32","7284"
"org.apache.derby.iapi.services.classfile.ClassHolder.addMember(String, String, int) ClassHolder.java","82","0.1","7","590"
"org.apache.derby.impl.store.raw.data.RecordId.equals(Object) RecordId.java","82","< 0.1","33","7301"
"org.apache.derby.impl.store.raw.data.CachedPage.deallocatePage() CachedPage.java","82","0.4","1","204"
"org.apache.derby.iapi.store.raw.PageKey.<init>(ContainerKey, long) PageKey.java","82","< 0.1","82","37279"
"org.apache.derby.iapi.types.SQLVarchar.<init>() SQLVarchar.java","81","< 0.1","32","7339"
"org.apache.derby.impl.sql.compile.SQLParserTokenManager.jjMoveNfa_0(int, int) SQLParserTokenManager.java","81","< 0.1","33","1652"
"org.apache.derby.iapi.sql.dictionary.IndexRowGenerator.getIndexRowTemplate() IndexRowGenerator.java","81","< 0.1","26","2751"
"org.apache.derby.iapi.types.DataType.setValue(DataValueDescriptor) DataType.java","81","< 0.1","33","5980"
"org.apache.derby.impl.store.raw.data.BasePage.deallocatePage() BasePage.java","81","0.3","1","204"
"org.apache.derby.impl.store.access.heap.HeapController.getUserPageWait(long) HeapController.java","81","0.3","1","213"
"org.apache.derby.impl.services.bytecode.Type.width() Type.java","81","< 0.1","54","12272"
"org.apache.derby.impl.store.raw.xact.Xact.close() Xact.java","80","< 0.1","17","1240"
"org.apache.derby.impl.sql.catalog.SYSCOLUMNSRowFactory.makeRow(TupleDescriptor, TupleDescriptor) SYSCOLUMNSRowFactory.java","80","0.1","3","417"
"org.apache.derby.impl.store.raw.data.StoredFieldHeader.readStatus(ObjectInput) StoredFieldHeader.java","80","< 0.1","53","11934"
"org.apache.derby.impl.store.raw.data.StoredPage.writePage(PageKey) StoredPage.java","80","0.1","3","470"
"org.apache.derby.impl.sql.execute.BulkTableScanResultSet.openScanController(TransactionController) BulkTableScanResultSet.java","80","0.6","1","120"
"org.apache.derby.impl.store.raw.data.LoggableActions.actionInvalidatePage(RawTransaction, BasePage) LoggableActions.java","80","0.3","1","204"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.getUserPageWait(long) BaseContainerHandle.java","79","0.3","1","213"
"org.apache.derby.impl.store.raw.log.LogToFile.flushBuffer(long, long) LogToFile.java","79","0.3","1","235"
"org.apache.derby.iapi.types.TypeId.getNull() TypeId.java","79","< 0.1","24","4978"
"org.apache.derby.impl.services.bytecode.BCMethod.popStack() BCMethod.java","79","< 0.1","31","7198"
"org.apache.derby.impl.services.uuid.BasicUUID.stringWorkhorse(char) BasicUUID.java","79","< 0.1","43","2618"
"javax.management.openmbean.CompositeDataSupport.<init>(SortedMap, CompositeType) CompositeDataSupport.java","79","0.5","7","136"
"org.apache.derby.impl.services.monitor.FileMonitor.classFromIdentifier(int) FileMonitor.java","79","< 0.1","52","11948"
"org.apache.derby.impl.services.cache.BackgroundCleaner.performWork(ContextManager) BackgroundCleaner.java","78","0.2","3","273"
"org.apache.derby.impl.drda.DRDAStatement.getParamScale(int) DRDAStatement.java","78","< 0.1","26","3936"
"java.io.RandomAccessFile.open(String, int) RandomAccessFile.java","78","0.1","21","705"
"org.apache.derby.impl.services.bytecode.BCMethod.vmNameDeclaringClass(String) BCMethod.java","78","< 0.1","4","1298"
"org.apache.derby.impl.store.raw.log.LogAccessFile.flushLogAccessFile() LogAccessFile.java","78","0.3","1","235"
"org.apache.derby.impl.store.access.RAMAccessManager.conglomCacheAddEntry(long, Conglomerate) RAMAccessManager.java","78","0.3","1","235"
"org.apache.derby.impl.store.raw.data.FileContainer.getHeadPage(BaseContainerHandle, long, boolean) FileContainer.java","77","0.3","1","213"
"java.io.DataOutputStream.write(byte[], int, int) DataOutputStream.java","77","< 0.1","32","7195"
"org.apache.derby.impl.jdbc.EmbedStatement.close() EmbedStatement.java","77","0.2","8","366"
"org.apache.derby.impl.store.raw.data.PageBasicOperation.readExternal(ObjectInput) PageBasicOperation.java","76","0.1","4","705"
"org.apache.derby.iapi.services.io.ArrayOutputStream.write(byte[], int, int) ArrayOutputStream.java","76","< 0.1","76","34947"
"org.apache.derby.impl.store.access.btree.index.B2IRowLocking3.lockNonScanPreviousRow(LeafControlRow, int, FetchDescriptor, DataValueDescriptor[], RowLocation, OpenBTree, int, int) B2IRowLocking3.java","76","0.1","2","526"
"org.apache.derby.impl.store.raw.data.StoredPage.entireRecordOnPage(int) StoredPage.java","76","0.1","24","722"
"org.apache.derby.impl.store.access.RAMTransaction.openCompiledScan(boolean, int, int, int, FormatableBitSet, DataValueDescriptor[], int, Qualifier[][], DataValueDescriptor[], int, StaticCompiledOpenConglomInfo, DynamicCompiledOpenConglomInfo) RAMTransaction.java","75","0.6","0.7","120"
"org.apache.derby.impl.store.access.heap.HeapRowLocation.getRecordHandle(ContainerHandle) HeapRowLocation.java","75","< 0.1","23","5612"
"java.io.RandomAccessFile.read(byte[], int, int) RandomAccessFile.java","75","< 0.1","43","5383"
"org.apache.derby.impl.sql.compile.UCode_CharStream.readChar() UCode_CharStream.java","75","< 0.1","44","9322"
"java.util.ResourceBundle$CacheKey.hashCode() ResourceBundle.java","75","< 0.1","42","9348"
"java.util.concurrent.ConcurrentHashMap$TreeBin.find(int, Object) ConcurrentHashMap.java","74","< 0.1","49","10941"
"org.apache.derby.impl.drda.DRDAConnThread.buildSqlerrmc(SQLException) DRDAConnThread.java","74","0.3","1","246"
"org.apache.derby.impl.jdbc.EmbedConnection.prepareStatement(String, int, int, int) EmbedConnection.java","74","0.6","4","120"
"org.apache.derby.impl.sql.compile.SQLParserTokenManager.jjMoveStringLiteralDfa2_0(long, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long) SQLParserTokenManager.java","74","0.1","4","590"
"org.apache.derby.iapi.types.TypeId.getJDBCTypeId() TypeId.java","74","< 0.1","74","32638"
"org.apache.derby.impl.drda.DRDAConnThread.parseDSCSQLSTT() DRDAConnThread.java","73","0.3","4","246"
"org.apache.derby.iapi.services.io.DynamicByteArrayOutputStream.write(byte[], int, int) DynamicByteArrayOutputStream.java","73","< 0.1","73","33180"
"org.apache.derby.impl.store.raw.data.ContainerOperation.writeExternal(ObjectOutput) ContainerOperation.java","73","0.3","3","235"
"org.apache.derby.impl.store.raw.RawStore.startInternalTransaction(ContextManager) RawStore.java","73","0.1","2","453"
"org.apache.derby.impl.sql.compile.DMLModStatementNode.optimizeStatement() DMLModStatementNode.java","73","0.6","1","118"
"org.apache.derby.impl.services.reflect.DatabaseClasses.loadGeneratedClass(String, ByteArray) DatabaseClasses.java","73","0.6","0.7","118"
"org.apache.derby.impl.drda.DDMWriter.writeBytes(byte[], int) DDMWriter.java","73","< 0.1","29","6328"
"org.apache.derby.impl.services.bytecode.BCMethod.callSuper() BCMethod.java","73","0.6","1","118"
"org.apache.derby.impl.store.access.heap.Heap.openScan(TransactionManager, Transaction, boolean, int, int, LockingPolicy, int, FormatableBitSet, DataValueDescriptor[], int, Qualifier[][], DataValueDescriptor[], int, StaticCompiledOpenConglomInfo, DynamicCompiledOpenConglomInfo) Heap.java","73","0.6","2","120"
"org.apache.derby.impl.services.cache.ConcurrentCache.settingIdentityComplete(Object, CacheEntry, Cacheable) ConcurrentCache.java","73","< 0.1","12","1376"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.checkOpen() BaseContainerHandle.java","72","< 0.1","72","32838"
"org.apache.derby.impl.store.raw.xact.XactFactory.pushTransactionContext(ContextManager, String, Xact, boolean, RawStoreFactory, boolean) XactFactory.java","72","< 0.1","12","1240"
"org.apache.derby.impl.store.raw.data.PurgeOperation.writeExternal(ObjectOutput) PurgeOperation.java","72","0.1","5","465"
"org.apache.derby.impl.store.raw.data.StoredPage.restoreRecordFromStream(LimitObjectInput, Object[]) StoredPage.java","72","0.3","2","235"
"org.apache.derby.impl.drda.DDMWriter.endDdmAndDss() DDMWriter.java","72","< 0.1","19","2732"
"org.apache.derby.impl.services.reflect.ReflectClassesJava2.loadGeneratedClassFromData(String, ByteArray) ReflectClassesJava2.java","72","0.6","1","118"
"org.apache.derby.impl.sql.compile.DMLStatementNode.optimizeStatement() DMLStatementNode.java","72","0.6","2","118"
"org.apache.derby.impl.sql.catalog.SYSCOLUMNSRowFactory.makeRow(TupleDescriptor, int) SYSCOLUMNSRowFactory.java","72","0.1","22","417"
"org.apache.derby.impl.drda.DRDAConnThread.buildTokenizedSqlerrmc(SQLException) DRDAConnThread.java","71","0.2","3","246"
"org.apache.derby.impl.store.access.btree.ControlRow.getControlRowForPage(ContainerHandle, Page) ControlRow.java","71","< 0.1","20","3722"
"org.apache.derby.impl.store.raw.data.StoredPage.setDeleteStatus(LogInstant, int, boolean) StoredPage.java","71","0.1","11","705"
"org.apache.derby.iapi.services.classfile.Attributes.put(ClassFormatOutput) Attributes.java","71","0.1","5","472"
"org.apache.derby.impl.store.raw.xact.XactFactory.startInternalTransaction(RawStoreFactory, ContextManager) XactFactory.java","71","0.1","3","453"
"org.apache.derby.impl.services.bytecode.BCMethod.putField(String, String, String) BCMethod.java","70","0.6","4","118"
"org.apache.derby.impl.services.locks.ConcurrentLockSet$Entry.<init>() ConcurrentLockSet.java","70","< 0.1","20","4423"
"org.apache.derby.impl.store.raw.data.FileContainer.getInsertablePage(BaseContainerHandle, long, boolean, boolean) FileContainer.java","70","0.1","3","551"
"org.apache.derby.impl.store.raw.data.RAFContainer.privRemoveFile(StorageFile) RAFContainer.java","70","0.2","32","235"
"org.apache.derby.impl.jdbc.EmbedConnection.prepareStatement(String, int, int, int, int, int[], String[]) EmbedConnection.java","70","0.5","1","120"
"org.apache.derby.impl.services.bytecode.CodeChunk.complete(BCMethod, ClassHolder, ClassMember, int, int) CodeChunk.java","69","0.1","6","472"
"org.apache.derby.impl.store.raw.log.LogToFile.verifyLogFormat(StorageRandomAccessFile, long) LogToFile.java","69","0.2","3","235"
"java.io.RandomAccessFile.writeBytes(byte[], int, int) RandomAccessFile.java (native)","69","< 0.1","69","1181"
"org.apache.derby.impl.sql.compile.InsertNode.acceptChildren(Visitor) InsertNode.java","69","0.2","1","236"
"org.apache.derby.impl.store.access.RAMTransaction.findExistingConglomerateFromKey(ContainerKey) RAMTransaction.java","68","0.1","2","448"
"org.apache.derby.impl.store.access.btree.BTreeController.init(TransactionManager, boolean, ContainerHandle, Transaction, int, int, BTreeLockingPolicy, BTree, LogicalUndo, StaticCompiledOpenConglomInfo, DynamicCompiledOpenConglomInfo) BTreeController.java","68","0.1","2","470"
"org.apache.derby.iapi.store.raw.FetchDescriptor.setValidColumns(FormatableBitSet) FetchDescriptor.java","68","< 0.1","26","4669"
"java.util.LinkedList.get(int) LinkedList.java","67","< 0.1","40","5936"
"org.apache.derby.iapi.types.NumberDataType.<init>() NumberDataType.java","67","< 0.1","45","9872"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.<init>(UUID, RawTransaction, ContainerKey, LockingPolicy, int) BaseContainerHandle.java","67","< 0.1","44","9846"
"org.apache.derby.impl.sql.compile.ExpressionClassBuilder.pushDataValueFactory(MethodBuilder) ExpressionClassBuilder.java","67","0.5","1","118"
"org.apache.derby.impl.sql.compile.ExpressionClassBuilder.pushGetExecutionFactoryExpression(MethodBuilder) ExpressionClassBuilder.java","66","0.5","1","118"
"org.apache.derby.iapi.store.raw.FetchDescriptor.<init>(int, FormatableBitSet, Qualifier[][]) FetchDescriptor.java","66","< 0.1","19","4385"
"org.apache.derby.impl.sql.compile.ExpressionClassBuilder.newUserExprFun() ExpressionClassBuilder.java","66","0.5","0.8","118"
"org.apache.derby.impl.store.raw.data.AllocExtent.getNextValidPageNumber(long) AllocExtent.java","66","< 0.1","19","4362"
"org.apache.derby.impl.drda.DDMReader.readUnsignedByte() DDMReader.java","66","< 0.1","19","4302"
"org.apache.derby.impl.store.raw.data.CachedPage.getPageStatus() CachedPage.java","66","< 0.1","66","30553"
"java.lang.ClassLoader.loadClass(String, boolean) ClassLoader.java","66","< 0.1","24","2006"
"org.apache.derby.impl.store.access.btree.index.B2IRowLocking3.lockNonScanRow(BTree, LeafControlRow, LeafControlRow, DataValueDescriptor[], int) B2IRowLocking3.java","66","0.1","2","470"
"java.util.concurrent.locks.ReentrantLock$NonfairSync.<init>() ReentrantLock.java","66","< 0.1","26","5799"
"org.apache.derby.exe.aca094c023x0188x6bd2x3f3ax00000f02f7980.postConstructor()","65","0.2","10","246"
"org.apache.derby.impl.sql.compile.SQLParser.jj_3R_330() SQLParser.java","65","< 0.1","9","1180"
"java.util.WeakHashMap$HashIterator.hasNext() WeakHashMap.java","65","< 0.1","65","28735"
"java.lang.ClassLoader.defineClass(String, byte[], int, int, ProtectionDomain) ClassLoader.java","64","0.5","53","120"
"org.apache.derby.impl.sql.compile.ExpressionClassBuilder.newExprFun() ExpressionClassBuilder.java","64","0.5","0.9","118"
"org.apache.derby.impl.store.access.RAMTransaction.startNestedUserTransaction(boolean, boolean) RAMTransaction.java","64","0.1","6","347"
"org.apache.derby.iapi.services.classfile.AttributeEntry.put(ClassFormatOutput) AttributeEntry.java","64","< 0.1","7","826"
"org.apache.derby.impl.services.reflect.ReflectLoaderJava2.loadGeneratedClass(String, ByteArray) ReflectLoaderJava2.java","64","0.5","1","118"
"org.apache.derby.impl.services.bytecode.BCMethod.push(String) BCMethod.java","64","0.1","4","472"
"org.apache.derby.impl.jdbc.EmbedPreparedStatement.closeActions() EmbedPreparedStatement.java","63","0.1","5","366"
"org.apache.derby.impl.sql.compile.ExpressionClassBuilder.newGeneratedFun(String, String, int, String[]) ExpressionClassBuilder.java","63","0.5","0.9","118"
"org.apache.derby.impl.services.bytecode.BCClass.newConstructorBuilder(int) BCClass.java","63","0.5","0.6","118"
"java.util.WeakHashMap$HashIterator.nextEntry() WeakHashMap.java","63","< 0.1","63","28616"
"org.apache.derby.impl.sql.compile.SQLParserTokenManager.jjMoveStringLiteralDfa3_0(long, long, long, long, long, long, long, long, long, long, long, long, long, long) SQLParserTokenManager.java","63","0.1","4","590"
"org.apache.derby.impl.store.raw.data.StoredPage.updatePageHeader() StoredPage.java","63","0.1","18","470"
"org.apache.derby.impl.store.raw.data.StoredPage.readRecordFromStream(Object[], int, int[], int[], LimitObjectInput, StoredRecordHeader, RecordHandle) StoredPage.java","62","0.2","6","235"
"org.apache.derby.impl.store.raw.xact.Xact.postTermination() Xact.java","62","< 0.1","24","2543"
"org.apache.derby.shared.common.error.MessageUtils.encodeMessageAndArgumentsAsSqlerrmc(String, Object[]) MessageUtils.java","62","0.2","3","246"
"org.apache.derby.impl.jdbc.EmbedParameterSetMetaData.getParameterTypeName(int) EmbedParameterSetMetaData.java","62","< 0.1","26","3936"
"org.apache.derby.impl.store.access.btree.index.B2IController.close() B2IController.java","62","0.1","3","470"
"org.apache.derby.iapi.jdbc.Driver42.newEmbedPreparedStatement(EmbedConnection, String, boolean, int, int, int, int, int[], String[]) Driver42.java","62","0.5","0.6","120"
"java.util.concurrent.ConcurrentHashMap$ValuesView.iterator() ConcurrentHashMap.java","61","< 0.1","13","2925"
"java.util.concurrent.ConcurrentHashMap$Traverser.advance() ConcurrentHashMap.java","61","< 0.1","61","26254"
"org.apache.derby.impl.jdbc.EmbedPreparedStatement.getParms() EmbedPreparedStatement.java","61","< 0.1","24","5532"
"org.apache.derby.iapi.sql.dictionary.IndexRowGenerator.getIndexRow(ExecRow, RowLocation, ExecIndexRow, FormatableBitSet) IndexRowGenerator.java","61","< 0.1","28","2751"
"org.apache.derby.impl.jdbc.EmbedPreparedStatement42.<init>(EmbedConnection, String, boolean, int, int, int, int, int[], String[]) EmbedPreparedStatement42.java","61","0.5","0.6","120"
"java.util.ArrayList$Itr.checkForComodification() ArrayList.java","61","< 0.1","61","28201"
"sun.nio.ch.IOUtil.writeFromNativeBuffer(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","61","< 0.1","14","940"
"org.apache.derby.impl.store.raw.data.CachedPage.isDeletedAtSlot(int) CachedPage.java","60","< 0.1","13","2936"
"org.apache.derby.impl.jdbc.EmbedParameterSetMetaData.getParameterMode(int) EmbedParameterSetMetaData.java","60","< 0.1","40","8610"
"org.apache.derby.impl.drda.DRDAConnThread.writePBSD() DRDAConnThread.java","60","0.1","6","587"
"org.apache.derby.impl.sql.compile.QueryTreeNode.getDataDictionary() QueryTreeNode.java","60","< 0.1","27","4062"
"org.apache.derby.impl.sql.execute.BaseActivation.initFromContext(Context) BaseActivation.java","59","< 0.1","14","719"
"java.lang.ClassLoader.defineClass(String, byte[], int, int) ClassLoader.java","59","0.5","0.6","118"
"org.apache.derby.impl.store.raw.xact.Xact.startNestedTopTransaction() Xact.java","59","0.1","2","440"
"org.apache.derby.impl.sql.execute.ValueRow.setColumn(int, DataValueDescriptor) ValueRow.java","59","< 0.1","59","27133"
"org.apache.derby.iapi.types.SQLVarchar.<init>(String) SQLVarchar.java","58","< 0.1","23","5216"
"sun.nio.ch.Util.offerFirstTemporaryDirectBuffer(ByteBuffer) Util.java","58","< 0.1","33","3335"
"javax.management.openmbean.CompositeType.isAssignableFrom(OpenType) CompositeType.java","58","0.2","11","228"
"org.apache.derby.impl.store.access.PropertyConglomerate.iHoldTheUpdateLock(TransactionController) PropertyConglomerate.java","58","< 0.1","13","2018"
"org.apache.derby.iapi.store.raw.PageKey.read(ObjectInput) PageKey.java","57","< 0.1","6","705"
"org.apache.derby.impl.sql.compile.DMLModStatementNode.acceptChildren(Visitor) DMLModStatementNode.java","57","0.2","1","236"
"org.apache.derby.impl.store.access.heap.HeapRowLocation.<init>() HeapRowLocation.java","57","< 0.1","38","8759"
"org.apache.derby.impl.sql.catalog.SYSTABLESRowFactory.makeRow(TupleDescriptor, TupleDescriptor) SYSTABLESRowFactory.java","57","0.1","15","416"
"org.apache.derby.impl.store.raw.xact.XactFactory.startNestedTopTransaction(RawStoreFactory, ContextManager) XactFactory.java","57","0.1","3","440"
"java.io.RandomAccessFile.open0(String, int) RandomAccessFile.java (native)","56","< 0.1","56","705"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.startWriting(LanguageConnectionContext) DataDictionaryImpl.java","56","0.2","2","235"
"org.apache.derby.impl.sql.GenericActivationHolder.getParameterValueSet() GenericActivationHolder.java","56","< 0.1","33","7443"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.getAnyPage(long) BaseContainerHandle.java","56","0.1","3","470"
"org.apache.derby.impl.services.bytecode.CodeChunk.<init>(BCClass) CodeChunk.java","56","0.1","5","472"
"org.apache.derby.impl.sql.compile.InsertNode.makeConstantAction() InsertNode.java","56","0.4","4","118"
"org.apache.derby.impl.store.access.btree.BTreeScan.initScanParams(DataValueDescriptor[], int, Qualifier[][], DataValueDescriptor[], int) BTreeScan.java","55","< 0.1","18","1827"
"java.io.RandomAccessFile.close() RandomAccessFile.java","55","< 0.1","14","1175"
"javax.management.openmbean.CompositeType.isValue(Object) CompositeType.java","55","0.4","0.7","132"
"org.apache.derby.impl.store.access.heap.HeapController.<init>() HeapController.java","55","< 0.1","21","4869"
"org.apache.derby.impl.store.raw.data.RAFContainer.privGetFileName(ContainerKey, boolean, boolean, boolean) RAFContainer.java","55","< 0.1","28","705"
"org.apache.derby.iapi.types.SQLInteger.<init>() SQLInteger.java","54","< 0.1","21","4706"
"java.util.ResourceBundle$Control.getCandidateLocales(String, Locale) ResourceBundle.java","54","< 0.1","19","2460"
"org.apache.derby.impl.store.access.btree.BranchControlRow.getChildPageAtSlot(OpenBTree, int) BranchControlRow.java","54","0.1","1","299"
"org.apache.derby.impl.sql.compile.FromBaseTable.genResultColList() FromBaseTable.java","53","0.4","4","118"
"java.io.ByteArrayOutputStream.write(byte[], int, int) ByteArrayOutputStream.java","53","< 0.1","36","8024"
"org.apache.derby.impl.sql.compile.DMLStatementNode.acceptChildren(Visitor) DMLStatementNode.java","53","0.2","1","236"
"org.apache.derby.impl.sql.compile.QueryTreeNodeVector.acceptChildren(Visitor) QueryTreeNodeVector.java","53","< 0.1","15","944"
"org.apache.derby.impl.store.raw.data.StoredPage.skipField(ObjectInput) StoredPage.java","53","< 0.1","12","1380"
"org.apache.derby.iapi.types.SQLChar.getLength() SQLChar.java","53","< 0.1","50","21196"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.makeRecordHandle(long, int) BaseContainerHandle.java","52","< 0.1","21","4754"
"org.apache.derby.impl.sql.compile.FromTable.acceptChildren(Visitor) FromTable.java","52","< 0.1","2","590"
"org.apache.derby.impl.store.access.btree.BranchControlRow.getLeftChild(OpenBTree) BranchControlRow.java","52","0.1","2","299"
"org.apache.derby.impl.drda.DRDAConnThread.writeSQLDHROW(int) DRDAConnThread.java","52","0.1","9","366"
"org.apache.derby.impl.sql.execute.RowChangerImpl.open(int) RowChangerImpl.java","52","0.4","0.5","107"
"org.apache.derby.impl.sql.execute.GenericExecutionFactory.getIndexableRow(int) GenericExecutionFactory.java","52","< 0.1","20","4629"
"org.apache.derby.impl.drda.DRDAResultSet.close() DRDAResultSet.java","52","0.1","1","483"
"org.apache.derby.impl.sql.execute.RowChangerImpl.open(int, boolean) RowChangerImpl.java","52","0.4","0.6","107"
"org.apache.derby.impl.drda.DDMReader.readLDStringData(String) DDMReader.java","51","< 0.1","8","1230"
"org.apache.derby.impl.store.access.btree.index.B2IRowLocking3.lockScanCommittedDeletedRow(OpenBTree, LeafControlRow, DataValueDescriptor[], FetchDescriptor, int) B2IRowLocking3.java","51","0.2","1","230"
"org.apache.derby.impl.store.raw.data.BaseContainer.getAnyPage(BaseContainerHandle, long, boolean) BaseContainer.java","51","0.1","3","470"
"org.apache.derby.impl.drda.DRDAStatement.rsClose() DRDAStatement.java","51","0.4","0.6","117"
"org.apache.derby.impl.sql.execute.RowChangerImpl.openForUpdate(boolean[], int, boolean) RowChangerImpl.java","51","0.4","1","107"
"org.apache.derby.impl.services.cache.ConcurrentCache.cleanAll() ConcurrentCache.java","51","< 0.1","6","1345"
"org.apache.derby.impl.services.bytecode.BCMethod.callMethod(Object) BCMethod.java","51","< 0.1","6","590"
"org.apache.derby.impl.services.bytecode.BCMethod.pushNewArray(String, int) BCMethod.java","50","0.4","2","118"
"org.apache.derby.impl.store.raw.xact.RowLocking2.lockContainer(Transaction, ContainerHandle, boolean, boolean) RowLocking2.java","50","0.2","2","227"
"org.apache.derby.impl.jdbc.EmbedResultSet.close() EmbedResultSet.java","50","0.2","3","237"
"org.apache.derby.impl.jdbc.EmbedPreparedStatement.getMetaData() EmbedPreparedStatement.java","50","0.1","9","366"
"org.apache.derby.iapi.types.SQLVarchar.getNewNull() SQLVarchar.java","50","< 0.1","14","3208"
"org.apache.derby.impl.sql.compile.ResultSetNode.acceptChildren(Visitor) ResultSetNode.java","50","< 0.1","2","590"
"org.apache.derby.iapi.services.io.FileUtil.limitAccessToOwnerViaFile(File) FileUtil.java","49","0.1","49","470"
"org.apache.derby.impl.sql.compile.SingleChildResultSetNode.acceptChildren(Visitor) SingleChildResultSetNode.java","49","0.2","1","236"
"org.apache.derby.impl.services.locks.Lock.<init>(CompatibilitySpace, Lockable, Object) Lock.java","49","< 0.1","49","21975"
"org.apache.derby.impl.store.access.RAMTransaction.openCompiledConglomerate(boolean, int, int, int, StaticCompiledOpenConglomInfo, DynamicCompiledOpenConglomInfo) RAMTransaction.java","49","0.4","0.6","107"
"org.apache.derby.impl.store.raw.data.RecordId.getPageNumber() RecordId.java","49","< 0.1","49","21973"
"org.apache.derby.iapi.services.classfile.ClassMember.addAttribute(String, ClassFormatOutput) ClassMember.java","49","< 0.1","9","826"
"org.apache.derby.impl.store.raw.xact.XactFactory.setNewTransactionId(TransactionId, Xact) XactFactory.java","49","< 0.1","19","1915"
