"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.coyote.http11.filters.ChunkedOutputFilter.end() ChunkedOutputFilter.java","269","0.3","7","801"
"org.apache.tomcat.util.http.ValuesEnumerator.nextElement() MimeHeaders.java","267","0.1","19","2395"
"org.apache.tomcat.util.buf.MessageBytes.recycle() MessageBytes.java","265","< 0.1","177","40034"
"org.springframework.core.annotation.MergedAnnotations.from(AnnotatedElement, MergedAnnotations$SearchStrategy, RepeatableContainers, AnnotationFilter) MergedAnnotations.java","264","0.1","10","2403"
"org.springframework.beans.TypeConverterDelegate.convertIfNecessary(String, Object, Object, Class, TypeDescriptor) TypeConverterDelegate.java","263","0.3","11","801"
"org.apache.catalina.connector.RequestFacade.getMethod() RequestFacade.java","261","< 0.1","55","12015"
"org.apache.tomcat.util.http.MimeHeaders.getValue(String) MimeHeaders.java","258","< 0.1","96","13601"
"org.springframework.http.server.ServletServerHttpResponse.writeHeaders() ServletServerHttpResponse.java","256","0.1","30","1602"
"org.springframework.web.method.annotation.RequestParamMethodArgumentResolver.resolveName(String, MethodParameter, NativeWebRequest) RequestParamMethodArgumentResolver.java","256","0.3","12","801"
"java.io.StringReader.read() StringReader.java","256","< 0.1","171","33530"
"java.io.StringReader.mark(int) StringReader.java","254","< 0.1","171","33530"
"org.springframework.web.util.ServletRequestPathUtils$ServletRequestPath.parse(HttpServletRequest) ServletRequestPathUtils.java","254","0.3","16","801"
"org.springframework.core.annotation.MergedAnnotations.from(AnnotatedElement, MergedAnnotations$SearchStrategy, Predicate, RepeatableContainers, AnnotationFilter) MergedAnnotations.java","254","0.1","39","2403"
"org.apache.tomcat.util.http.ValuesEnumerator.findNext() MimeHeaders.java","249","< 0.1","101","8795"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.execute(Runnable) ThreadPoolExecutor.java","248","0.3","5","801"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, NativeDispatcher) IOUtil.java","244","0.1","9","1594"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.executeInternal(Runnable) ThreadPoolExecutor.java","242","0.3","7","801"
"org.apache.catalina.connector.RequestFacade.setAttribute(String, Object) RequestFacade.java","240","< 0.1","67","14418"
"org.apache.catalina.connector.Request.getAttribute(String) Request.java","240","< 0.1","152","26428"
"org.springframework.core.annotation.AnnotationsScanner.processClass(Object, Class, MergedAnnotations$SearchStrategy, Predicate, AnnotationsProcessor) AnnotationsScanner.java","236","0.2","4","801"
"org.apache.tomcat.util.threads.TaskQueue.offer(Object) TaskQueue.java","235","0.2","5","801"
"org.apache.coyote.http11.Http11OutputBuffer$SocketOutputBuffer.end() Http11OutputBuffer.java","235","0.2","4","801"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","234","0.1","29","1594"
"org.springframework.core.annotation.AnnotationsScanner.processClassHierarchy(Object, Class, AnnotationsProcessor, boolean, Predicate) AnnotationsScanner.java","232","0.2","4","801"
"org.apache.tomcat.util.http.MimeHeaders.values(String) MimeHeaders.java","231","< 0.1","31","6400"
"org.apache.tomcat.util.threads.TaskQueue.offer(Runnable) TaskQueue.java","229","0.2","15","801"
"org.springframework.core.annotation.AnnotationsScanner.processClassHierarchy(Object, int[], Class, AnnotationsProcessor, boolean, Predicate) AnnotationsScanner.java","228","0.2","8","801"
"org.springframework.core.annotation.AnnotationsScanner.getDeclaredAnnotations(AnnotatedElement, boolean) AnnotationsScanner.java","227","< 0.1","21","4806"
"org.springframework.util.ConcurrentReferenceHashMap$Segment.findInChain(ConcurrentReferenceHashMap$Reference, Object, int) ConcurrentReferenceHashMap.java","222","< 0.1","75","11214"
"java.nio.charset.CharsetDecoder.decode(ByteBuffer) CharsetDecoder.java","218","< 0.1","40","2403"
"org.apache.catalina.connector.Request.getMethod() Request.java","212","< 0.1","58","12816"
"org.apache.catalina.connector.RequestFacade.getRequestURI() RequestFacade.java","212","< 0.1","32","6717"
"org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.handleMatch(Object, String, HttpServletRequest) RequestMappingInfoHandlerMapping.java","211","0.2","4","801"
"org.apache.tomcat.util.threads.ThreadPoolExecutor.getTask() ThreadPoolExecutor.java","210","0.2","5","801"
"org.springframework.http.converter.json.AbstractJackson2HttpMessageConverter.getJavaType(Type, Class) AbstractJackson2HttpMessageConverter.java","210","0.2","6","801"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.release(int) AbstractQueuedSynchronizer.java","210","< 0.1","117","14942"
"org.springframework.web.filter.RequestContextFilter.initContextHolders(HttpServletRequest, ServletRequestAttributes) RequestContextFilter.java","207","0.2","12","801"
"org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.handleMatch(RequestMappingInfo, String, HttpServletRequest) RequestMappingInfoHandlerMapping.java","207","0.2","11","801"
"org.apache.tomcat.util.threads.TaskQueue.take() TaskQueue.java","205","0.2","4","801"
"org.springframework.core.convert.support.GenericConversionService.getConverter(TypeDescriptor, TypeDescriptor) GenericConversionService.java","204","0.1","11","1602"
"com.fasterxml.jackson.databind.ObjectMapper.constructType(Type) ObjectMapper.java","201","0.2","6","801"
"org.apache.tomcat.util.threads.TaskQueue.take() TaskQueue.java","200","0.2","7","801"
"org.apache.tomcat.util.http.ValuesEnumerator.<init>(MimeHeaders, String) MimeHeaders.java","199","< 0.1","32","6400"
"org.apache.coyote.AbstractProtocol$ConnectionHandler.release(Processor) AbstractProtocol.java","197","0.2","10","809"
"org.apache.coyote.http11.Http11InputBuffer.nextRequest() Http11InputBuffer.java","196","0.2","5","801"
"org.springframework.web.filter.FormContentFilter.parseIfNecessary(HttpServletRequest) FormContentFilter.java","193","0.2","4","801"
"com.fasterxml.jackson.databind.type.TypeFactory.constructType(Type) TypeFactory.java","193","0.2","3","801"
"org.springframework.web.servlet.mvc.condition.PathPatternsRequestCondition.getMatchingCondition(HttpServletRequest) PathPatternsRequestCondition.java","192","0.2","8","801"
"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders.getFirst(String) ServletServerHttpResponse.java","192","< 0.1","30","4806"
"com.fasterxml.jackson.databind.type.TypeFactory._fromAny(ClassStack, Type, TypeBindings) TypeFactory.java","189","0.2","6","801"
"org.springframework.web.filter.FormContentFilter.shouldParse(HttpServletRequest) FormContentFilter.java","188","0.2","9","801"
"org.springframework.core.annotation.TypeMappedAnnotations.from(AnnotatedElement, MergedAnnotations$SearchStrategy, Predicate, RepeatableContainers, AnnotationFilter) TypeMappedAnnotations.java","188","< 0.1","17","2403"
"java.io.StringReader.ensureOpen() StringReader.java","186","< 0.1","186","74245"
"java.util.concurrent.LinkedBlockingQueue.take() LinkedBlockingQueue.java","186","0.2","13","801"
"org.apache.coyote.AbstractProcessor.parseHost(MessageBytes) AbstractProcessor.java","184","0.2","12","801"
"org.springframework.http.server.ServletServerHttpResponse$ServletResponseHttpHeaders.containsKey(Object) ServletServerHttpResponse.java","182","0.1","11","1602"
"sun.nio.ch.Util.getTemporaryDirectBuffer(int) Util.java","182","< 0.1","37","4798"
"org.apache.catalina.core.ApplicationFilterFactory.createFilterChain(ServletRequest, Wrapper, Servlet) ApplicationFilterFactory.java","182","0.2","62","801"
"com.fasterxml.jackson.databind.ObjectMapper.canSerialize(Class, AtomicReference) ObjectMapper.java","181","< 0.1","17","2403"
"org.apache.catalina.connector.Request.getRequestURI() Request.java","180","< 0.1","32","6717"
"org.apache.catalina.connector.Request.setAttribute(String, Object) Request.java","178","< 0.1","76","16020"
"java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock.lock() ReentrantReadWriteLock.java","177","< 0.1","31","6486"
"org.springframework.web.servlet.mvc.method.RequestMappingInfoHandlerMapping.extractMatchDetails(PathPatternsRequestCondition, String, HttpServletRequest) RequestMappingInfoHandlerMapping.java","175","0.2","24","801"
"org.springframework.http.MediaType.parseMediaType(String) MediaType.java","173","0.1","11","1602"
