"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.eclipse.jetty.servlet.ServletHolder$NotAsync.service(ServletRequest, ServletResponse) ServletHolder.java","2168","20","0.2","105"
"javax.servlet.http.HttpServlet.service(ServletRequest, ServletResponse) HttpServlet.java","2168","10","0.4","210"
"org.eclipse.jetty.jsp.JettyJspServlet.service(HttpServletRequest, HttpServletResponse) JettyJspServlet.java","2168","20","8","105"
"java.lang.StackStreamFactory$StackFrameTraverser.nextStackFrame() StackStreamFactory.java","2112","< 0.1","786","60777"
"ognl.OgnlRuntime.getProperty(OgnlContext, Object, Object) OgnlRuntime.java","2074","1","7","1475"
"org.apache.logging.log4j.core.pattern.PatternFormatter.format(LogEvent, StringBuilder) PatternFormatter.java","2044","< 0.1","384","101295"
"com.opensymphony.xwork2.util.StrutsLocalizedTextProvider.findResourceBundle(String, Locale) StrutsLocalizedTextProvider.java","1940","1","4","1378"
"com.opensymphony.xwork2.util.AbstractLocalizedTextProvider.findResourceBundle(String, Locale) AbstractLocalizedTextProvider.java","1935","1","9","1378"
"java.util.ResourceBundle.getBundle(String, Locale, ClassLoader) ResourceBundle.java","1908","18","0","106"
"java.util.ResourceBundle.getBundleImpl(Module, Module, String, Locale, ResourceBundle$Control) ResourceBundle.java","1907","17","0","106"
"java.util.ResourceBundle.getBundleImpl(String, Locale, Class, ClassLoader, ResourceBundle$Control) ResourceBundle.java","1907","17","0","106"
"java.util.ResourceBundle.findBundle(Module, Module, ResourceBundle$CacheKey, List, List, int, ResourceBundle$Control, ResourceBundle) ResourceBundle.java","1902","5","0","318"
"java.util.ResourceBundle.loadBundle(ResourceBundle$CacheKey, List, ResourceBundle$Control, boolean) ResourceBundle.java","1884","5","0","318"
"java.util.ResourceBundle$Control.newBundle(String, Locale, String, ClassLoader, boolean) ResourceBundle.java","1878","2","0","636"
"java.util.ResourceBundle$Control.newBundle0(String, String, ClassLoader, boolean) ResourceBundle.java","1858","2","0","636"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String, Object, Object) AbstractLogger.java","1857","2","12","844"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Object, Object) AbstractLogger.java","1848","1","6","1160"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Object, Object) AbstractLogger.java","1834","2","5","844"
"org.apache.jasper.servlet.JspServlet.service(HttpServletRequest, HttpServletResponse) JspServlet.java","1770","16","1","105"
"org.apache.jasper.servlet.JspServlet.serviceJspFile(HttpServletRequest, HttpServletResponse, String, boolean) JspServlet.java","1762","16","0.7","105"
"org.apache.jasper.servlet.JspServletWrapper.service(HttpServletRequest, HttpServletResponse, boolean) JspServletWrapper.java","1761","16","1","105"
"ognl.ASTChain.getValueBody(OgnlContext, Object) ASTChain.java","1740","4","0.9","421"
"com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor.getProperty(Map, Object, Object) CompoundRootAccessor.java","1709","2","8","738"
"com.opensymphony.xwork2.config.ConfigurationManager.getConfiguration() ConfigurationManager.java","1689","8","1","211"
"com.opensymphony.xwork2.config.ConfigurationManager.conditionalReload() ConfigurationManager.java","1688","8","3","211"
"org.apache.jasper.runtime.HttpJspBase.service(HttpServletRequest, HttpServletResponse) HttpJspBase.java","1661","15","0.4","105"
"org.apache.jsp.HelloWorld_jsp._jspService(HttpServletRequest, HttpServletResponse) HelloWorld_jsp.java","1661","15","4","105"
"java.util.zip.ZipFile.ensureOpen() ZipFile.java","1557","< 0.1","1557","914915"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String) AbstractLogger.java","1493","2","2","741"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Throwable) AbstractLogger.java","1491","1","5","846"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Throwable) AbstractLogger.java","1481","1","4","741"
"java.util.zip.ZipCoder.hash(String) ZipCoder.java","1472","< 0.1","1472","864240"
"java.util.jar.JarFile.checkForSpecialAttributes() JarFile.java","1446","< 0.1","1300","765039"
"com.opensymphony.xwork2.validator.AnnotationValidationConfigurationBuilder.buildAnnotationClassValidatorConfigs(Class) AnnotationValidationConfigurationBuilder.java","1439","1","21","945"
